13 520.388427 443.207336 -170.625000 0.000000 9.000000 0.000000 0.000000 0.000000 1.000000 0.000000 9.000000 1.000000 0 1 0.000000
13 446.605438 458.786956 -170.672302 0.000000 116.000000 0.000000 0.000000 0.000000 1.000000 0.000000 116.000000 1.000000 0 1 0.000000
13 -98.056060 740.183288 -219.449981 0.000000 -178.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -178.000000 1.000000 0 1 0.000000
15 435.894287 424.280639 -279.297302 0.000000 -118.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -118.000000 1.000000 0 0 0.000000
15 543.154174 413.031524 -279.250000 0.000000 -66.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -66.000000 1.000000 0 0 0.000000
15 -582.526672 1293.716186 23.125001 0.000000 164.000000 0.000000 0.000000 0.000000 1.000000 0.000000 164.000000 1.000000 0 0 0.000000
15 -107.268714 678.659057 -277.674987 0.000000 -170.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -170.000000 1.000000 0 0 0.000000
15 -366.780731 742.594726 -164.875000 0.000000 -179.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -179.000000 1.000000 0 0 0.000000
15 -103.178932 796.725219 -269.634948 0.000000 176.000000 0.000000 0.000000 0.000000 1.000000 0.000000 176.000000 1.000000 0 0 0.000000
15 -213.705520 778.326904 -208.875000 0.000000 88.000000 0.000000 0.000000 0.000000 1.000000 0.000000 88.000000 1.000000 0 0 0.000000
15 -210.433090 666.907714 -208.875000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 90.000000 1.000000 0 0 0.000000
13 -110.340568 739.692504 -279.674987 0.000000 -178.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -178.000000 1.000000 0 0 0.000000
15 677.489196 164.468551 -272.875000 0.000000 -178.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -178.000000 1.000000 0 0 0.000000
15 673.103454 244.687591 -272.875000 0.000000 -177.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -177.000000 1.000000 0 0 0.000000
16 316.827850 1037.958618 -4.638290 0.000000 64.000000 0.000000 0.000000 0.000000 1.000000 0.000000 64.000000 1.000000 0 0 0.000000
15 -238.375122 276.394226 -230.875000 0.000000 36.000000 0.000000 0.000000 0.000000 1.000000 0.000000 36.000000 1.000000 0 0 0.000000
13 1257.880371 610.697570 -281.250000 0.000000 84.000000 0.000000 0.000000 0.000000 1.000000 0.000000 84.000000 1.000000 0 0 0.000000
15 -239.845153 274.425781 -120.750000 0.000000 36.000000 0.000000 0.000000 0.000000 1.000000 0.000000 36.000000 1.000000 0 0 0.000000
15 268.476715 1038.870971 -4.638289 0.000000 101.000000 0.000000 0.000000 0.000000 1.000000 0.000000 101.000000 1.000000 0 0 0.000000
16 125.785064 339.034088 32.680541 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -90.000000 1.000000 0 0 0.000000
13 212.150405 323.843322 30.680543 0.000000 -91.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -91.000000 1.000000 0 0 0.000000
13 173.479797 324.844757 30.680543 0.000000 -89.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -89.000000 1.000000 0 0 0.000000
13 138.291915 325.656433 30.680543 0.000000 -91.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -91.000000 1.000000 0 0 0.000000
11 92.546951 1133.935913 -254.172302 0.000000 175.000000 0.000000 0.000000 0.000000 1.000000 0.000000 175.000000 1.000000 0 0 0.000000
16 162.233581 1126.550903 -280.875000 0.000000 161.000000 0.000000 0.000000 0.000000 1.000000 0.000000 161.000000 1.000000 0 0 0.000000
11 13.126441 1145.344970 -254.172302 0.000000 150.000000 0.000000 0.000000 0.000000 1.000000 0.000000 150.000000 1.000000 0 0 0.000000
13 718.198974 1087.256835 -282.875000 0.000000 83.000000 0.000000 0.000000 0.000000 1.000000 0.000000 83.000000 1.000000 0 0 0.000000
1 -504.098266 1318.962158 -80.875000 0.000000 155.000000 0.000000 0.000000 0.000000 1.000000 0.000000 155.000000 1.000000 0 0 0.000000
15 -288.803802 373.761962 -182.875000 0.000000 102.000000 0.000000 0.000000 0.000000 1.000000 0.000000 102.000000 1.000000 0 0 0.000000
15 -288.803802 373.761962 -72.750000 0.000000 102.000000 0.000000 0.000000 0.000000 1.000000 0.000000 102.000000 1.000000 0 0 0.000000
15 -288.803802 373.761962 37.375003 0.000000 102.000000 0.000000 0.000000 0.000000 1.000000 0.000000 102.000000 1.000000 0 0 0.000000
16 -181.158004 480.626983 -196.225006 0.000000 95.000000 0.000000 0.000000 0.000000 1.000000 0.000000 95.000000 1.000000 0 0 0.000000
15 -268.271118 262.563659 -230.875000 0.000000 25.000000 0.000000 0.000000 0.000000 1.000000 0.000000 25.000000 1.000000 0 0 0.000000
14 349.639709 920.660949 -287.250000 0.000000 11.000000 0.000000 0.000000 0.000000 1.000000 0.000000 11.000000 1.000000 1 0 0.000000
12 -121.652160 720.785034 -502.875000 0.000000 -89.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -89.000000 1.000000 1 0 0.000000
13 83.730850 768.673950 -487.965881 0.000000 7.000000 0.000000 0.000000 0.000000 1.000000 0.000000 7.000000 1.000000 0 0 0.000000
13 89.195526 697.629150 -487.965881 0.000000 6.000000 0.000000 0.000000 0.000000 1.000000 0.000000 6.000000 1.000000 0 0 0.000000
10 16.997842 708.328125 -483.875000 0.000000 22.000000 0.000000 0.000000 0.000000 1.000000 0.000000 22.000000 1.000000 0 0 0.000000
14 -46.021137 741.769165 -508.875000 0.000000 44.000000 0.000000 0.000000 0.000000 1.000000 0.000000 44.000000 1.000000 1 0 0.000000
1 462.209045 -330.900787 269.670715 0.000000 -85.000000 43.000000 -0.684987 0.000913 0.728554 -0.684986 -85.000000 0.728554 0 0 0.000000
3 220.740570 -353.488494 141.083129 0.000000 -61.000000 0.000000 0.011502 0.000000 0.999933 0.000000 -61.000000 1.000000 0 0 0.000000
11 138.803207 -451.533782 -250.875000 0.000000 95.000000 0.000000 0.000000 0.000000 1.000000 0.000000 95.000000 1.000000 0 0 0.000000
3 186.145843 -282.252014 141.426681 0.000000 -25.000000 0.000000 0.018318 0.004779 0.999820 0.000000 -25.000000 1.000000 0 0 0.000000
6 148.619796 -360.393280 135.437881 0.000000 -84.000000 0.000000 -0.000166 -0.008181 0.999966 0.000000 -84.000000 1.000000 0 0 0.000000
11 195.074844 -446.685791 -250.875000 0.000000 94.000000 0.000000 0.000000 0.000000 1.000000 0.000000 94.000000 1.000000 0 0 0.000000
10 157.093063 -375.851287 -270.724273 0.000000 -84.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -84.000000 1.000000 0 0 0.000000
11 106.862510 394.445678 -254.297302 0.000000 134.000000 0.000000 0.000000 0.000000 1.000000 0.000000 134.000000 1.000000 0 0 0.000000
15 445.049438 734.989074 -485.965881 0.000000 -26.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -26.000000 1.000000 0 0 0.000000
11 103.115135 342.150085 -254.297302 0.000000 156.000000 0.000000 0.000000 0.000000 1.000000 0.000000 156.000000 1.000000 0 0 0.000000
10 25.152130 361.324493 -274.172302 0.000000 -175.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -175.000000 1.000000 0 0 0.000000
11 217.459533 1912.970092 -255.875000 0.000000 130.000000 0.000000 0.000000 0.000000 1.000000 0.000000 130.000000 1.000000 0 0 0.000000
11 1040.309326 1850.716796 197.223297 0.000000 174.000000 0.000000 0.000000 0.000000 1.000000 0.000000 174.000000 1.000000 0 0 0.000000
15 1018.373657 1631.191772 -220.875000 0.000000 117.000000 0.000000 0.000000 0.000000 1.000000 0.000000 117.000000 1.000000 0 0 0.000000
11 528.420532 1913.464355 -255.875000 0.000000 81.000000 0.000000 0.000000 0.000000 1.000000 0.000000 81.000000 1.000000 0 0 0.000000
15 1118.825927 1700.595214 -244.875000 0.000000 -172.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -172.000000 1.000000 0 0 0.000000
10 1327.437988 1900.664550 -65.875000 0.000000 112.000000 0.000000 0.000000 0.000000 1.000000 0.000000 112.000000 1.000000 0 0 0.000000
11 1360.037231 1810.295288 -45.875000 0.000000 79.000000 0.000000 0.000000 0.000000 1.000000 0.000000 79.000000 1.000000 0 0 0.000000
11 1220.164550 1914.227294 -45.875000 0.000000 4.000000 0.000000 0.000000 0.000000 1.000000 0.000000 4.000000 1.000000 0 0 0.000000
