10 344.667938 -656.307678 54.625000 0.000000 -84.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -84.000000 1.000000
11 274.819122 -480.131896 74.625000 0.000000 37.000000 0.000000 0.000000 0.000000 1.000000 0.000000 37.000000 1.000000
11 266.607604 -368.843414 74.625000 0.000000 107.000000 0.000000 0.000000 0.000000 1.000000 0.000000 107.000000 1.000000
11 59.685455 -343.326171 74.625000 0.000000 77.000000 0.000000 0.000000 0.000000 1.000000 0.000000 77.000000 1.000000
11 -208.145385 -146.791580 74.625000 0.000000 63.000000 0.000000 0.000000 0.000000 1.000000 0.000000 63.000000 1.000000
11 -126.542823 306.415710 74.625000 0.000000 -36.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -36.000000 1.000000
11 54.157348 -201.630187 74.625000 0.000000 -165.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -165.000000 1.000000
1 -440.897979 -113.478553 399.625000 0.000000 84.000000 0.000000 0.000000 0.000000 1.000000 0.000000 84.000000 1.000000
11 176.896194 169.690887 74.625000 0.000000 88.000000 0.000000 0.000000 0.000000 1.000000 0.000000 88.000000 1.000000
15 -305.121185 82.840454 239.625000 0.000000 30.000000 0.000000 0.000000 0.000000 1.000000 0.000000 30.000000 1.000000
15 -391.300933 109.135719 239.625000 0.000000 81.000000 0.000000 0.000000 0.000000 1.000000 0.000000 81.000000 1.000000
14 -595.137817 183.983856 199.625000 0.000000 151.000000 0.000000 0.000000 0.000000 1.000000 0.000000 151.000000 1.000000
11 24.102317 322.006683 74.625000 0.000000 25.000000 0.000000 0.000000 0.000000 1.000000 0.000000 25.000000 1.000000
15 201.718994 561.227172 49.625000 0.000000 159.000000 0.000000 0.000000 0.000000 1.000000 0.000000 159.000000 1.000000
15 193.310089 446.469360 49.625000 0.000000 143.000000 0.000000 0.000000 0.000000 1.000000 0.000000 143.000000 1.000000
15 87.977210 405.142059 49.624996 0.000000 130.000000 0.000000 0.000000 0.000000 1.000000 0.000000 130.000000 1.000000
15 -68.911506 401.434936 49.625000 0.000000 88.000000 0.000000 0.000000 0.000000 1.000000 0.000000 88.000000 1.000000
15 -175.836853 410.653808 49.625000 0.000000 28.000000 0.000000 0.000000 0.000000 1.000000 0.000000 28.000000 1.000000
15 -264.600372 444.129882 49.625003 0.000000 -39.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -39.000000 1.000000
15 -264.434265 553.639892 49.625000 0.000000 -18.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -18.000000 1.000000
11 123.710113 485.073791 74.625000 0.000000 -101.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -101.000000 1.000000
11 -185.310379 485.306182 74.625000 0.000000 -77.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -77.000000 1.000000
10 -48.538494 483.163055 54.625000 0.000000 -85.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -85.000000 1.000000
11 14.018697 400.759185 74.625000 0.000000 67.000000 0.000000 0.000000 0.000000 1.000000 0.000000 67.000000 1.000000
12 -45.569953 558.646484 47.625000 0.000000 176.000000 0.000000 0.000000 0.000000 1.000000 0.000000 176.000000 1.000000
14 44.411960 548.906250 41.625000 0.000000 79.000000 0.000000 0.000000 0.000000 1.000000 0.000000 79.000000 1.000000
14 -146.881210 547.468078 41.625000 0.000000 134.000000 0.000000 0.000000 0.000000 1.000000 0.000000 134.000000 1.000000
10 -109.330253 479.322875 54.625000 0.000000 179.000000 0.000000 0.000000 0.000000 1.000000 0.000000 179.000000 1.000000
10 47.052158 479.036346 54.625000 0.000000 3.000000 0.000000 0.000000 0.000000 1.000000 0.000000 3.000000 1.000000
10 120.981819 565.970092 54.625000 0.000000 47.000000 0.000000 0.000000 0.000000 1.000000 0.000000 47.000000 1.000000
11 -462.002716 201.082244 232.625000 0.000000 26.000000 0.000000 0.000000 0.000000 1.000000 0.000000 26.000000 1.000000
9 -588.447509 -420.415679 196.625000 0.000000 -177.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -177.000000 1.000000
11 123.325302 -130.719177 74.625000 0.000000 48.000000 0.000000 0.000000 0.000000 1.000000 0.000000 48.000000 1.000000
11 -442.916809 -309.713256 264.625000 0.000000 -121.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -121.000000 1.000000
13 -364.682556 -129.996200 237.625000 0.000000 93.000000 0.000000 0.000000 0.000000 1.000000 0.000000 93.000000 1.000000
13 -441.011474 -129.267974 237.625000 0.000000 86.000000 0.000000 0.000000 0.000000 1.000000 0.000000 86.000000 1.000000
14 -321.809143 -50.860572 231.625000 0.000000 104.000000 0.000000 0.000000 0.000000 1.000000 0.000000 104.000000 1.000000
12 263.206298 -727.750061 47.625000 0.000000 6.000000 0.000000 0.000000 0.000000 1.000000 0.000000 6.000000 1.000000
11 -18.481941 -674.542663 74.625000 0.000000 -170.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -170.000000 1.000000
11 -171.830291 -590.596923 74.625000 0.000000 149.000000 0.000000 0.000000 0.000000 1.000000 0.000000 149.000000 1.000000
11 -285.260314 -403.903137 74.625000 0.000000 125.000000 0.000000 0.000000 0.000000 1.000000 0.000000 125.000000 1.000000
